"id","usagecounter","appver","datecreated"
1051474,271,"41","2019-08-22 01:14:23"
1051473,15,"3.5","2019-08-22 01:12:36"
1051472,4,"3.5","2019-08-22 01:12:32"
1051471,87,"4.9.1","2019-08-22 00:43:23"
1051470,2,"3.5","2019-08-22 00:06:56"
1051469,516,"41","2019-08-21 23:51:42"
1051468,32,"4.9.1","2019-08-21 23:41:49"
1051467,24,"3.5","2019-08-21 23:34:46"
1051466,1,"28","2019-08-21 23:26:05"
1051465,4,"3.5","2019-08-21 21:53:31"
1051464,3,"3.5","2019-08-21 20:41:50"
1051463,2,"3.5","2019-08-21 20:01:41"
1051462,15,"28","2019-08-21 19:27:43"
1051461,1,"28","2019-08-21 18:57:05"
1051460,44,"30","2019-08-21 18:44:54"
1051459,2,"30","2019-08-21 18:40:48"
1051458,2,"30","2019-08-21 18:19:17"
1051457,2,"30","2019-08-21 18:09:25"
1051456,4,"30","2019-08-21 17:59:20"
1051455,943,"67","2019-08-21 17:44:54"
1051454,2,"30","2019-08-21 17:26:41"
1051453,18,"4.9.1","2019-08-21 17:12:53"
1051452,40,"4.9.1","2019-08-21 14:59:22"
1051451,25,"4.9.1","2019-08-21 14:39:39"
1051450,3,"3.5","2019-08-21 11:33:57"
1051449,8,"3.5","2019-08-21 11:31:33"
1051448,2,"3.5","2019-08-21 11:22:08"
1051447,2,"3.5","2019-08-21 11:06:28"
1051446,0,"0.0.0","2019-08-21 09:18:58"
1051445,0,"0.0.0","2019-08-21 09:09:45"
1051444,0,"0.0.0","2019-08-21 09:03:28"
1051443,5,"3.5","2019-08-21 06:03:46"
1051442,2,"3.5","2019-08-21 04:19:52"
1051441,16,"30","2019-08-21 04:04:32"
1051440,2,"30","2019-08-21 03:53:48"
1051439,988,"62","2019-08-21 03:53:24"
1051438,11,"3.5","2019-08-21 03:47:03"
1051437,118,"28","2019-08-21 03:39:11"
1051436,3,"30","2019-08-21 03:38:14"
1051435,1,"28","2019-08-21 03:33:15"
1051434,1,"30","2019-08-21 03:31:16"
1051433,8,"28","2019-08-21 02:06:28"
1051432,3,"28","2019-08-21 01:38:51"
1051431,4,"3.5","2019-08-21 00:24:46"
1051430,9,"3.5","2019-08-20 23:45:07"
1051429,1,"3.5","2019-08-20 22:23:56"
1051428,15,"4.9.1","2019-08-20 22:16:56"
1051427,1,"28","2019-08-20 20:52:33"
1051426,1,"3.5","2019-08-20 19:55:44"
1051425,1,"28","2019-08-20 19:54:57"
1051424,1,"3.5","2019-08-20 19:52:24"
1051423,4,"3.5","2019-08-20 18:04:10"
1051422,1,"3.5","2019-08-20 17:33:36"
1051421,1,"28","2019-08-20 17:23:05"
1051420,21,"3.5","2019-08-20 16:57:10"
1051419,8,"28","2019-08-20 16:55:20"
1051418,5,"3.5","2019-08-20 16:36:54"
1051417,2,"3.5","2019-08-20 16:35:36"
1051416,2,"3.5","2019-08-20 15:35:02"
1051415,3,"3.5","2019-08-20 15:16:21"
1051414,2,"30","2019-08-20 15:01:11"
1051413,1,"30","2019-08-20 14:08:44"
1051412,1,"30","2019-08-20 14:04:25"
1051411,14,"4.9.1","2019-08-20 13:53:43"
1051410,2,"30","2019-08-20 13:50:48"
1051409,126,"41","2019-08-20 13:48:51"
1051408,1712,"4.9.1","2019-08-20 13:45:32"
1051407,78,"28","2019-08-20 13:22:32"
1051406,43,"3.5","2019-08-20 13:10:00"
1051405,9,"3.5","2019-08-20 12:42:44"
1051404,3,"3.5","2019-08-20 11:18:59"
1051403,7,"3.5","2019-08-20 10:45:34"
1051402,34,"4.9.1","2019-08-20 09:16:57"
1051401,21,"4.9.1","2019-08-20 03:32:56"
1051400,4,"3.5","2019-08-20 01:07:35"
1051399,1,"28","2019-08-20 01:03:04"
1051398,2,"3.5","2019-08-20 00:41:18"
1051397,7,"30","2019-08-19 23:36:29"
1051396,8,"3.5","2019-08-19 23:08:42"
1051395,0,"0.0.0","2019-08-19 23:00:06"
1051394,1,"3.5","2019-08-19 22:55:00"
1051393,1,"3.5","2019-08-19 22:25:57"
1051392,21,"30","2019-08-19 21:31:24"
1051391,38,"3.5","2019-08-19 21:31:02"
1051390,9,"30","2019-08-19 21:29:48"
1051389,4138,"58","2019-08-19 21:09:10"
1051388,79,"4.9.1","2019-08-19 20:21:25"
1051387,8,"30","2019-08-19 19:30:24"
1051386,2,"30","2019-08-19 19:17:26"
1051385,48,"30","2019-08-19 19:06:12"
1051384,1,"3.5","2019-08-19 18:27:43"
1051383,1,"3.5","2019-08-19 17:36:47"
1051382,905,"58","2019-08-19 17:34:25"
1051381,47,"30","2019-08-19 17:08:45"
1051380,2,"3.5","2019-08-19 15:43:44"
1051379,25,"4.9.1","2019-08-19 15:38:13"
1051378,1,"3.5","2019-08-19 15:37:00"
1051377,1,"3.5","2019-08-19 15:09:04"
1051376,892,"4.9.1","2019-08-19 14:52:08"
1051375,2,"3.5","2019-08-19 14:09:24"
1051374,1,"3.5","2019-08-19 13:59:23"
1051373,1,"3.5","2019-08-19 13:40:42"
1051372,1,"3.5","2019-08-19 13:38:56"
1051371,1,"3.5","2019-08-19 13:04:16"
1051370,3,"3.5","2019-08-19 11:53:52"
1051369,5,"3.5","2019-08-19 10:53:43"
1051368,6,"3.5","2019-08-19 10:38:29"
1051367,5,"3.5","2019-08-19 10:33:57"
1051366,44,"3.5","2019-08-19 10:14:27"
1051365,1,"3.5","2019-08-19 10:13:36"
1051364,571,"62","2019-08-19 10:13:03"
1051363,4,"3.5","2019-08-19 09:23:30"
1051362,1595,"58","2019-08-19 08:58:28"
1051361,1,"28","2019-08-19 07:50:31"
1051360,3,"3.5","2019-08-19 06:08:53"
1051359,1,"3.5","2019-08-19 04:02:24"
1051358,7,"3.5","2019-08-19 03:56:00"
1051357,5,"4.9.1","2019-08-19 02:54:28"
1051356,3,"3.5","2019-08-19 02:20:07"
1051355,1,"3.5","2019-08-19 02:12:42"
1051354,1,"3.5","2019-08-19 02:10:12"
1051353,323,"4.9.1","2019-08-19 01:59:15"
1051352,3,"4.9.1","2019-08-18 22:21:04"
1051351,55,"3.5","2019-08-18 21:48:23"
1051350,1,"28","2019-08-18 21:25:08"
1051349,0,"0.0.0","2019-08-18 21:14:51"
1051348,6,"3.5","2019-08-18 20:30:22"
1051347,10,"3.5","2019-08-18 19:37:25"
1051346,18,"3.5","2019-08-18 18:49:45"
1051345,1,"28","2019-08-18 18:43:09"
1051344,7,"4.9.1","2019-08-18 15:18:41"
1051343,36,"28","2019-08-18 14:02:07"
1051342,2,"3.5","2019-08-18 13:55:30"
1051341,44,"4.9.1","2019-08-18 13:44:26"
1051340,13,"4.9.1","2019-08-18 13:42:27"
1051339,1,"3.5","2019-08-18 13:37:12"
1051338,1,"3.5","2019-08-18 12:18:35"
1051337,1,"28","2019-08-18 12:03:14"
1051336,46,"4.9.1","2019-08-18 10:53:52"
1051335,13,"28","2019-08-18 08:23:22"
1051334,45,"4.9.1","2019-08-18 07:08:13"
1051333,11,"3.5","2019-08-18 06:08:06"
1051332,1,"3.5","2019-08-18 04:36:59"
1051331,1,"3.5","2019-08-18 02:32:58"
1051330,4,"3.5","2019-08-18 02:13:36"
1051329,1,"3.5","2019-08-18 01:12:30"
1051328,18,"3.5","2019-08-18 00:49:27"
1051327,3,"28","2019-08-17 22:08:46"
1051326,28,"4.9.1","2019-08-17 22:04:33"
1051325,2,"3.5","2019-08-17 21:13:27"
1051324,91,"4.9.1","2019-08-17 20:55:31"
1051323,2,"3.5","2019-08-17 20:38:36"
1051322,1,"3.5","2019-08-17 19:06:57"
1051321,1,"28","2019-08-17 18:26:01"
1051320,1,"28","2019-08-17 17:41:24"
1051319,1,"3.5","2019-08-17 15:39:12"
1051318,1,"3.5","2019-08-17 14:57:58"
1051317,19,"4.9.1","2019-08-17 13:30:23"
1051316,1,"3.5","2019-08-17 11:14:18"
1051315,2,"28","2019-08-17 10:46:25"
1051314,2,"3.5","2019-08-17 05:16:31"
1051313,1,"3.5","2019-08-17 05:14:38"
1051312,6,"3.5","2019-08-17 05:10:55"
1051311,49,"28","2019-08-17 02:55:50"
1051310,0,"0.0.0","2019-08-17 01:23:25"
1051309,7,"3.5","2019-08-17 00:36:56"
1051308,24,"4.9.1","2019-08-16 22:18:27"
1051307,5,"3.5","2019-08-16 21:57:12"
1051306,1,"3.5","2019-08-16 21:15:53"
1051305,1,"28","2019-08-16 20:54:00"
1051304,57,"3.5","2019-08-16 18:31:39"
1051303,1,"28","2019-08-16 18:11:09"
1051302,7,"4.9.1","2019-08-16 17:48:58"
1051301,1,"28","2019-08-16 17:45:20"
1051300,6,"3.5","2019-08-16 16:55:24"
1051299,4,"3.5","2019-08-16 16:49:51"
1051298,5,"3.5","2019-08-16 16:08:14"
1051297,7,"3.5","2019-08-16 15:42:36"
1051296,196,"4.9.1","2019-08-16 15:27:20"
1051295,74,"4.9.1","2019-08-16 15:21:18"
1051294,4,"3.5","2019-08-16 13:49:30"
1051293,1,"28","2019-08-16 13:32:18"
1051292,1,"3.5","2019-08-16 12:22:47"
1051291,4,"4.9.1","2019-08-16 12:18:04"
1051290,1878,"68","2019-08-16 12:12:18"
1051289,368,"28","2019-08-16 12:11:09"
1051288,24,"4.9.1","2019-08-16 12:10:53"
1051287,10,"3.5","2019-08-16 12:05:48"
1051286,1,"3.5","2019-08-16 12:00:43"
1051285,1,"3.5","2019-08-16 11:26:48"
1051284,89,"3.5","2019-08-16 10:20:14"
1051283,13,"3.5","2019-08-16 08:31:42"
1051282,1,"28","2019-08-16 07:47:35"
1051281,1,"28","2019-08-16 07:42:13"
1051280,1,"3.5","2019-08-16 07:25:55"
1051279,4,"3.5","2019-08-16 05:39:08"
1051278,70,"4.9.1","2019-08-16 05:33:29"
1051277,2,"3.5","2019-08-16 05:25:53"
1051276,4,"3.5","2019-08-16 03:49:28"
1051275,1,"28","2019-08-16 02:45:25"
1051274,2,"3.5","2019-08-16 00:07:47"
1051273,1,"28","2019-08-15 23:38:09"
1051272,1,"3.5","2019-08-15 22:14:05"
1051271,8,"3.5","2019-08-15 19:46:42"
1051270,69,"4.9.1","2019-08-15 18:43:01"
1051269,39,"4.9.1","2019-08-15 18:00:21"
1051268,25,"4.9.1","2019-08-15 15:53:28"
1051267,1,"28","2019-08-15 15:52:27"
1051266,3,"3.5","2019-08-15 13:46:29"
1051265,1,"3.5","2019-08-15 11:54:14"
1051264,1,"3.5","2019-08-15 11:47:31"
1051263,4,"3.5","2019-08-15 11:22:50"
1051262,15,"28","2019-08-15 10:10:28"
1051261,1,"3.5","2019-08-15 08:48:21"
1051260,31,"4.9.1","2019-08-15 08:08:25"
1051259,8,"3.5","2019-08-15 05:58:22"
1051258,10,"3.5","2019-08-15 04:12:57"
1051257,1,"3.5","2019-08-15 01:42:03"
1051256,41,"4.9.1","2019-08-15 01:24:08"
1051255,1,"28","2019-08-15 00:39:42"
1051254,1,"3.5","2019-08-15 00:00:57"
1051253,3,"28","2019-08-14 22:49:28"
1051252,6,"3.5","2019-08-14 22:14:09"
1051251,2,"3.5","2019-08-14 21:46:28"
1051250,27,"28","2019-08-14 21:02:58"
1051249,1,"3.5","2019-08-14 20:58:58"
1051248,2,"3.5","2019-08-14 20:45:02"
1051247,43,"28","2019-08-14 19:03:18"
1051246,0,"0.0.0","2019-08-14 17:33:57"
1051245,1,"28","2019-08-14 15:11:43"
1051244,947,"65","2019-08-14 15:07:44"
1051243,1,"28","2019-08-14 13:13:50"
1051242,2,"3.5","2019-08-14 11:47:21"
1051241,1,"3.5","2019-08-14 09:49:19"
1051240,1,"28","2019-08-14 09:01:29"
1051239,2,"3.5","2019-08-14 08:44:44"
1051238,13,"4.9.1","2019-08-14 06:33:41"
1051237,3,"3.5","2019-08-14 05:35:45"
1051236,1,"3.5","2019-08-14 01:00:32"
1051235,5,"3.5","2019-08-14 00:54:35"
1051234,22,"3.5","2019-08-14 00:07:05"
1051233,1,"3.5","2019-08-14 00:01:42"
1051232,31,"3.5","2019-08-13 22:32:45"
1051231,1,"3.5","2019-08-13 21:19:55"
1051230,635,"28","2019-08-13 21:14:26"
1051229,247,"58","2019-08-13 20:28:04"
1051228,5,"3.5","2019-08-13 20:17:01"
1051227,3,"3.5","2019-08-13 20:06:32"
1051226,1,"3.5","2019-08-13 19:53:36"
1051225,12,"28","2019-08-13 17:21:02"
1051224,10,"4.9.1","2019-08-13 16:47:41"
1051223,1,"3.5","2019-08-13 16:33:52"
1051222,293,"41","2019-08-13 16:30:43"
1051221,2,"28","2019-08-13 15:45:00"
1051220,1,"28","2019-08-13 15:17:32"
1051219,7,"4.9.1","2019-08-13 15:11:43"
1051218,42,"4.9.1","2019-08-13 14:24:46"
1051217,2,"28","2019-08-13 13:46:32"
1051216,2,"28","2019-08-13 13:43:06"
1051215,111,"28","2019-08-13 12:41:48"
1051214,4,"4.9.1","2019-08-13 12:26:01"
1051213,5,"3.5","2019-08-13 12:05:14"
1051212,6,"28","2019-08-13 11:35:20"
1051211,377,"41","2019-08-13 11:06:34"
1051210,3,"3.5","2019-08-13 10:08:33"
1051209,5,"4.9.1","2019-08-13 09:22:53"
1051208,0,"0.0.0","2019-08-13 05:33:50"
1051207,1,"3.5","2019-08-13 03:35:01"
1051206,139,"28","2019-08-13 02:58:50"
1051205,3,"3.5","2019-08-13 02:43:27"
1051204,1,"3.5","2019-08-13 02:18:58"
1051203,33,"4.9.1","2019-08-13 01:35:55"
1051202,46,"28","2019-08-13 01:31:20"
1051201,3,"4.9.1","2019-08-13 01:24:47"
1051200,3,"3.5","2019-08-13 00:20:41"
1051199,2,"3.5","2019-08-12 23:57:05"
1051198,627,"58","2019-08-12 22:36:23"
1051197,1,"3.5","2019-08-12 20:43:29"
1051196,0,"0.0.0","2019-08-12 18:40:23"
1051195,2,"3.5","2019-08-12 18:15:18"
1051194,2,"3.5","2019-08-12 17:58:17"
1051193,1,"3.5","2019-08-12 17:52:53"
1051192,248,"28","2019-08-12 16:53:20"
1051191,1,"28","2019-08-12 16:49:25"
1051190,931,"19","2019-08-12 16:06:55"
1051189,5,"3.5","2019-08-12 16:04:39"
1051188,1,"3.5","2019-08-12 15:48:05"
1051187,3,"3.5","2019-08-12 15:31:21"
1051186,4,"3.5","2019-08-12 14:37:01"
1051185,2,"28","2019-08-12 14:14:39"
1051184,4,"28","2019-08-12 13:22:22"
1051183,50,"4.9.1","2019-08-12 13:20:24"
1051182,1,"3.5","2019-08-12 13:07:07"
1051181,1,"28","2019-08-12 12:42:15"
1051180,1,"28","2019-08-12 12:10:56"
1051179,2,"28","2019-08-12 12:05:19"
1051178,2,"3.5","2019-08-12 11:49:51"
1051177,1,"3.5","2019-08-12 11:11:48"
1051176,46,"4.9.1","2019-08-12 11:01:07"
1051175,6,"4.9.1","2019-08-12 10:43:42"
1051174,12,"4.9.1","2019-08-12 09:55:27"
1051173,1,"28","2019-08-12 09:19:33"
1051172,4,"4.9.1","2019-08-12 09:19:04"
1051171,6,"3.5","2019-08-12 08:56:59"
1051170,1,"3.5","2019-08-12 07:14:50"
1051169,2,"3.5","2019-08-12 05:42:51"
1051168,4,"3.5","2019-08-12 05:19:57"
1051167,1,"3.5","2019-08-12 03:42:39"
1051166,2,"3.5","2019-08-12 03:12:30"
1051165,1,"3.5","2019-08-12 02:54:29"
1051164,1,"3.5","2019-08-12 02:40:18"
1051163,1,"3.5","2019-08-12 01:39:02"
1051162,334,"28","2019-08-12 01:26:26"
1051161,1,"3.5","2019-08-12 01:13:25"
1051160,10,"3.5","2019-08-12 01:13:04"
1051159,33,"3.5","2019-08-12 00:50:12"
1051158,3,"3.5","2019-08-12 00:16:45"
1051157,4,"28","2019-08-11 22:56:48"
1051156,1,"3.5","2019-08-11 22:36:09"
1051155,1,"3.5","2019-08-11 22:03:39"
1051154,270,"62","2019-08-11 21:43:05"
1051153,1,"28","2019-08-11 19:53:55"
1051152,15,"3.5","2019-08-11 19:48:02"
1051151,4232,"58","2019-08-11 19:15:16"
1051150,1,"3.5","2019-08-11 18:40:00"
1051149,6,"4.9.1","2019-08-11 18:13:44"
1051148,318,"41","2019-08-11 18:10:37"
1051147,1,"3.5","2019-08-11 17:26:21"
1051146,7,"3.5","2019-08-11 17:10:47"
1051145,2,"3.5","2019-08-11 16:05:02"
1051144,5,"3.5","2019-08-11 14:39:55"
1051143,1,"3.5","2019-08-11 12:26:26"
1051142,4,"3.5","2019-08-11 12:09:51"
1051141,1,"28","2019-08-11 10:20:49"
1051140,3,"3.5","2019-08-11 10:00:21"
1051139,10,"4.9.1","2019-08-11 09:56:15"
1051138,0,"0.0.0","2019-08-11 09:46:56"
1051137,0,"0.0.0","2019-08-11 09:46:55"
1051136,0,"0.0.0","2019-08-11 09:46:53"
1051135,0,"0.0.0","2019-08-11 09:46:52"
1051134,0,"0.0.0","2019-08-11 09:46:50"
1051133,0,"0.0.0","2019-08-11 09:46:49"
1051132,0,"0.0.0","2019-08-11 09:46:48"
1051131,0,"0.0.0","2019-08-11 09:46:46"
1051130,0,"0.0.0","2019-08-11 09:46:45"
1051129,0,"0.0.0","2019-08-11 09:46:44"
1051128,0,"0.0.0","2019-08-11 09:46:42"
1051127,0,"0.0.0","2019-08-11 09:46:41"
1051126,0,"0.0.0","2019-08-11 09:46:39"
1051125,0,"0.0.0","2019-08-11 09:46:38"
1051124,0,"0.0.0","2019-08-11 09:46:36"
1051123,0,"0.0.0","2019-08-11 09:46:35"
1051122,0,"0.0.0","2019-08-11 09:46:34"
1051121,0,"0.0.0","2019-08-11 09:46:32"
1051120,0,"0.0.0","2019-08-11 09:46:31"
1051119,0,"0.0.0","2019-08-11 09:46:29"
1051118,0,"0.0.0","2019-08-11 09:46:28"
1051117,0,"0.0.0","2019-08-11 09:46:27"
1051116,0,"0.0.0","2019-08-11 09:46:25"
1051115,0,"0.0.0","2019-08-11 09:46:24"
1051114,0,"0.0.0","2019-08-11 09:46:22"
1051113,0,"0.0.0","2019-08-11 09:46:21"
1051112,0,"0.0.0","2019-08-11 09:46:20"
1051111,0,"0.0.0","2019-08-11 09:46:18"
1051110,0,"0.0.0","2019-08-11 09:46:17"
1051109,0,"0.0.0","2019-08-11 09:46:15"
1051108,0,"0.0.0","2019-08-11 09:46:14"
1051107,0,"0.0.0","2019-08-11 09:46:12"
1051106,0,"0.0.0","2019-08-11 09:46:11"
1051105,0,"0.0.0","2019-08-11 09:46:10"
1051104,0,"0.0.0","2019-08-11 09:46:08"
1051103,0,"0.0.0","2019-08-11 09:46:07"
1051102,0,"0.0.0","2019-08-11 09:46:05"
1051101,0,"0.0.0","2019-08-11 09:46:04"
1051100,0,"0.0.0","2019-08-11 09:46:03"
1051099,0,"0.0.0","2019-08-11 09:46:01"
1051098,0,"0.0.0","2019-08-11 09:46:00"
1051097,0,"0.0.0","2019-08-11 09:45:58"
1051096,0,"0.0.0","2019-08-11 09:45:57"
1051095,0,"0.0.0","2019-08-11 09:45:56"
1051094,0,"0.0.0","2019-08-11 09:45:54"
1051093,0,"0.0.0","2019-08-11 09:45:53"
1051092,0,"0.0.0","2019-08-11 09:45:52"
1051091,0,"0.0.0","2019-08-11 09:45:50"
1051090,0,"0.0.0","2019-08-11 09:45:49"
1051089,0,"0.0.0","2019-08-11 09:45:47"
1051088,0,"0.0.0","2019-08-11 09:45:46"
1051087,0,"0.0.0","2019-08-11 09:45:44"
1051086,0,"0.0.0","2019-08-11 09:45:43"
1051085,0,"0.0.0","2019-08-11 09:45:42"
1051084,0,"0.0.0","2019-08-11 09:45:40"
1051083,0,"0.0.0","2019-08-11 09:45:39"
1051082,0,"0.0.0","2019-08-11 09:45:37"
1051081,0,"0.0.0","2019-08-11 09:45:36"
1051080,0,"0.0.0","2019-08-11 09:45:35"
1051079,0,"0.0.0","2019-08-11 09:45:33"
1051078,0,"0.0.0","2019-08-11 09:45:32"
1051077,0,"0.0.0","2019-08-11 09:45:30"
1051076,0,"0.0.0","2019-08-11 09:45:28"
1051075,0,"0.0.0","2019-08-11 09:45:26"
1051074,0,"0.0.0","2019-08-11 09:45:25"
1051073,0,"0.0.0","2019-08-11 09:45:24"
1051072,0,"0.0.0","2019-08-11 09:45:22"
1051071,0,"0.0.0","2019-08-11 09:45:21"
1051070,0,"0.0.0","2019-08-11 09:45:19"
1051069,0,"0.0.0","2019-08-11 09:45:18"
1051068,0,"0.0.0","2019-08-11 09:45:16"
1051067,0,"0.0.0","2019-08-11 09:45:15"
1051066,0,"0.0.0","2019-08-11 09:45:14"
1051065,0,"0.0.0","2019-08-11 09:45:12"
1051064,0,"0.0.0","2019-08-11 09:45:11"
1051063,0,"0.0.0","2019-08-11 09:45:10"
1051061,0,"0.0.0","2019-08-11 09:45:08"
1051062,1,"29","2019-08-11 09:45:08"
1051060,0,"0.0.0","2019-08-11 09:45:07"
1051059,0,"0.0.0","2019-08-11 09:45:05"
1051058,0,"0.0.0","2019-08-11 09:45:04"
1051057,0,"0.0.0","2019-08-11 09:45:03"
1051056,0,"0.0.0","2019-08-11 09:45:01"
1051055,0,"0.0.0","2019-08-11 09:45:00"
1051054,0,"0.0.0","2019-08-11 09:44:58"
1051052,1,"28","2019-08-11 09:44:57"
1051053,0,"0.0.0","2019-08-11 09:44:57"
1051051,0,"0.0.0","2019-08-11 09:44:55"
1051050,0,"0.0.0","2019-08-11 09:44:54"
1051049,0,"0.0.0","2019-08-11 09:44:53"
1051048,0,"0.0.0","2019-08-11 09:44:51"
1051047,0,"0.0.0","2019-08-11 09:44:50"
1051046,0,"0.0.0","2019-08-11 09:44:48"
1051045,0,"0.0.0","2019-08-11 09:44:47"
1051044,0,"0.0.0","2019-08-11 09:44:46"
1051043,0,"0.0.0","2019-08-11 09:44:44"
1051042,0,"0.0.0","2019-08-11 09:44:43"
1051041,0,"0.0.0","2019-08-11 09:44:41"
1051040,0,"0.0.0","2019-08-11 09:44:40"
1051039,0,"0.0.0","2019-08-11 09:44:39"
1051038,0,"0.0.0","2019-08-11 09:44:37"
1051037,0,"0.0.0","2019-08-11 09:44:36"
1051036,0,"0.0.0","2019-08-11 09:44:34"
1051035,0,"0.0.0","2019-08-11 09:44:33"
1051034,0,"0.0.0","2019-08-11 09:44:31"
1051033,0,"0.0.0","2019-08-11 09:44:30"
1051032,0,"0.0.0","2019-08-11 09:44:29"
1051031,0,"0.0.0","2019-08-11 09:44:27"
1051030,0,"0.0.0","2019-08-11 09:44:26"
1051029,0,"0.0.0","2019-08-11 09:44:25"
1051028,0,"0.0.0","2019-08-11 09:44:23"
1051027,0,"0.0.0","2019-08-11 09:44:22"
1051026,0,"0.0.0","2019-08-11 09:44:20"
1051025,0,"0.0.0","2019-08-11 09:44:19"
1051024,0,"0.0.0","2019-08-11 09:44:17"
1051023,0,"0.0.0","2019-08-11 09:44:16"
1051022,0,"0.0.0","2019-08-11 09:44:15"
1051021,0,"0.0.0","2019-08-11 09:44:13"
1051020,0,"0.0.0","2019-08-11 09:44:12"
1051019,0,"0.0.0","2019-08-11 09:44:10"
1051018,0,"0.0.0","2019-08-11 09:44:09"
1051017,0,"0.0.0","2019-08-11 09:44:08"
1051016,0,"0.0.0","2019-08-11 09:44:06"
1051015,0,"0.0.0","2019-08-11 09:44:05"
1051014,0,"0.0.0","2019-08-11 09:44:03"
1051013,0,"0.0.0","2019-08-11 09:44:02"
1051012,0,"0.0.0","2019-08-11 09:44:01"
1051011,0,"0.0.0","2019-08-11 09:43:59"
1051010,0,"0.0.0","2019-08-11 09:43:58"
1051009,0,"0.0.0","2019-08-11 09:43:56"
1051008,0,"0.0.0","2019-08-11 09:43:55"
1051007,0,"0.0.0","2019-08-11 09:43:54"
1051006,0,"0.0.0","2019-08-11 09:43:52"
1051005,0,"0.0.0","2019-08-11 09:43:50"
1051004,0,"0.0.0","2019-08-11 09:43:49"
1051003,0,"0.0.0","2019-08-11 09:43:47"
1051002,0,"0.0.0","2019-08-11 09:43:46"
1051001,0,"0.0.0","2019-08-11 09:43:44"
1051000,0,"0.0.0","2019-08-11 09:43:43"
1050999,0,"0.0.0","2019-08-11 09:43:42"
1050998,0,"0.0.0","2019-08-11 09:43:40"
1050997,0,"0.0.0","2019-08-11 09:43:39"
1050996,0,"0.0.0","2019-08-11 09:43:37"
1050995,0,"0.0.0","2019-08-11 09:43:36"
1050994,0,"0.0.0","2019-08-11 09:43:35"
1050993,0,"0.0.0","2019-08-11 09:43:33"
1050992,0,"0.0.0","2019-08-11 09:43:32"
1050991,0,"0.0.0","2019-08-11 09:43:30"
1050990,0,"0.0.0","2019-08-11 09:43:29"
1050989,0,"0.0.0","2019-08-11 09:43:28"
1050988,0,"0.0.0","2019-08-11 09:43:26"
1050987,0,"0.0.0","2019-08-11 09:43:25"
1050986,0,"0.0.0","2019-08-11 09:43:23"
1050985,0,"0.0.0","2019-08-11 09:43:22"
1050984,0,"0.0.0","2019-08-11 09:43:21"
1050983,0,"0.0.0","2019-08-11 09:43:19"
1050982,0,"0.0.0","2019-08-11 09:43:18"
1050981,0,"0.0.0","2019-08-11 09:43:12"
1050980,0,"0.0.0","2019-08-11 09:43:11"
1050979,0,"0.0.0","2019-08-11 09:43:09"
1050978,0,"0.0.0","2019-08-11 09:43:08"
1050977,0,"0.0.0","2019-08-11 09:43:06"
1050976,0,"0.0.0","2019-08-11 09:43:05"
1050975,0,"0.0.0","2019-08-11 09:43:04"
1050974,0,"0.0.0","2019-08-11 09:43:02"
1050973,0,"0.0.0","2019-08-11 09:43:01"
1050972,0,"0.0.0","2019-08-11 09:42:59"
1050971,0,"0.0.0","2019-08-11 09:42:58"
1050970,0,"0.0.0","2019-08-11 09:42:57"
1050969,0,"0.0.0","2019-08-11 09:42:55"
1050968,0,"0.0.0","2019-08-11 09:42:54"
1050967,0,"0.0.0","2019-08-11 09:42:52"
1050966,0,"0.0.0","2019-08-11 09:42:51"
1050965,0,"0.0.0","2019-08-11 09:42:49"
1050964,0,"0.0.0","2019-08-11 09:42:48"
1050963,0,"0.0.0","2019-08-11 09:42:47"
1050962,0,"0.0.0","2019-08-11 09:42:45"
1050961,0,"0.0.0","2019-08-11 09:42:44"
1050960,0,"0.0.0","2019-08-11 09:42:42"
1050959,0,"0.0.0","2019-08-11 09:42:41"
1050958,0,"0.0.0","2019-08-11 09:42:40"
1050957,0,"0.0.0","2019-08-11 09:42:38"
1050956,0,"0.0.0","2019-08-11 09:42:37"
1050955,0,"0.0.0","2019-08-11 09:42:35"
1050954,0,"0.0.0","2019-08-11 09:42:34"
1050952,1,"29","2019-08-11 09:42:32"
1050953,0,"0.0.0","2019-08-11 09:42:32"
1050951,0,"0.0.0","2019-08-11 09:42:31"
1050950,0,"0.0.0","2019-08-11 09:42:30"
1050949,0,"0.0.0","2019-08-11 09:42:28"
1050948,0,"0.0.0","2019-08-11 09:42:27"
1050947,0,"0.0.0","2019-08-11 09:42:25"
1050946,0,"0.0.0","2019-08-11 09:42:24"
1050945,1,"28","2019-08-11 09:42:21"
1050944,0,"0.0.0","2019-08-11 09:42:03"
1050943,1,"29","2019-08-11 09:35:56"
1050942,1,"29","2019-08-11 09:33:16"
1050941,1,"29","2019-08-11 09:30:38"
1050940,1,"17","2019-08-11 09:30:17"
1050939,1,"29","2019-08-11 09:28:21"
1050938,1,"28","2019-08-11 09:27:48"
1050937,1,"29","2019-08-11 09:27:15"
1050936,1,"17","2019-08-11 09:27:04"
1050935,1,"28","2019-08-11 09:26:48"
1050934,1,"28","2019-08-11 09:26:30"
1050933,1,"29","2019-08-11 09:26:25"
1050932,0,"0.0.0","2019-08-11 09:26:18"
1050931,1,"17","2019-08-11 09:25:52"
1050930,0,"0.0.0","2019-08-11 09:25:49"
1050929,1,"28","2019-08-11 09:25:27"
1050928,1,"28","2019-08-11 09:25:14"
1050927,1,"28","2019-08-11 09:25:12"
